Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
195,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,370,40886,40886,512,512,29184,0,52,4,48,64,0x0,0x7de563a8f040,8,492,298,24020,0,0,0,0,0.0,0.0,0.0,2.0,144.0,144.0,16.0,128.0,4,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,5,0,2,0,5,0,0,0,9,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,200582,9858,0,955556,0,8,980554,980554,3985519953131057,3985600753084127,3985600753086611,3985519956863242
196,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,371,40886,40886,256,256,0,0,8,0,32,64,0x0,0x7de563a8b900,4,31,75,6068,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,200010,9861,0,955162,0,4,979874,979874,3985519953678847,3985600753100111,3985600753101993,3985519958313505
197,__amd_rocclr_copyBuffer.kd,2,0,372,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,82,7228,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,8,0,0,0,7,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236989,11023,0,1155865,0,8,1181986,1181986,3985519954569873,3985600753112729,3985600753116255,3985519959769967
198,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,374,40886,40886,1024,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,16,912,419,33952,0,0,0,0,0.0,0.0,0.0,64.0,2048.0,2048.0,1024.0,1024.0,64,0,16,16,64,0,16,16,57,0,16,16,60,0,16,16,28,0,16,16,36,0,16,16,40,0,16,16,30,0,16,16,64,0,16,16,64,0,16,16,56,0,16,16,60,0,16,16,28,0,16,16,36,0,16,16,40,0,16,16,29,0,16,16,52528,6627,0,123188,0,16,147722,147722,3985519960630158,3985600753145377,3985600753149904,3985519961707841
199,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,375,40886,40886,512,512,2560,48,28,4,80,64,0x0,0x7de600218380,8,588,372,30944,0,0,0,0,0.0,0.0,0.0,1.0,1040.0,1040.0,1024.0,16.0,16,0,0,0,24,0,0,0,16,0,0,0,17,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,13,0,0,0,24,0,0,0,13,0,1,0,15,0,0,0,16,0,0,0,20,0,0,0,20,0,0,0,19,0,0,0,183112,7258,0,859726,0,8,884108,884108,3985519961692428,3985600753153550,3985600753157836,3985519963040540
200,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,376,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,77,5960,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,166235,7283,0,766602,0,4,791265,791265,3985519962231044,3985600753173138,3985600753174981,3985519964257038
201,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,377,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,174,13720,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,5,0,0,0,204902,7098,0,976440,0,4,1001605,1001605,3985519963290079,3985600753181190,3985600753183394,3985519965638400
202,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,378,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,142,11004,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,5,0,0,0,4,0,0,0,184546,7096,0,862889,0,4,888425,888425,3985519963868844,3985600753199698,3985600753201741,3985519967076485
203,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,379,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,146,11808,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,1,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,10,0,0,0,4,0,0,0,212794,10049,0,1023385,0,4,1048363,1048363,3985519964765169,3985600753207028,3985600753209031,3985519968589520
204,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,380,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,169,13216,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,203056,7103,0,966872,0,4,991817,991817,3985519965319658,3985600753223373,3985600753225416,3985519969964051
205,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,381,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,158,12564,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,8,0,1,0,4,0,0,0,225964,9960,0,1096162,0,4,1121000,1121000,3985519966139099,3985600753239116,3985600753241119,3985519971422637
206,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,382,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,93,7484,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,244520,9864,0,1200432,0,4,1225021,1225021,3985519966680399,3985600753253697,3985600753255580,3985519972877026
207,__amd_rocclr_copyBuffer.kd,2,0,383,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,88,7324,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206714,11020,0,998085,0,8,1022653,1022653,3985519967580980,3985600753261068,3985600753264994,3985519974366327
208,__amd_rocclr_fillBufferAligned.kd,2,0,385,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,77,5748,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,43565,10005,0,84124,0,4,109902,109902,3985519975196724,3985600753287908,3985600753289871,3985519976351430
209,__amd_rocclr_fillBufferAligned.kd,2,0,386,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,71,5636,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,104155,0,0,420315,0,4,445577,445577,3985519976329398,3985600753293676,3985600753295118,3985519978186482
210,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,387,40886,40886,256,256,0,0,8,0,16,64,0x0,0x7de600721100,4,18,68,5640,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,4,0,0,0,0,0,0,0,0,151654,7282,0,669917,0,4,708978,708978,3985519976818641,3985600753308218,3985600753310101,3985519979636795
211,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,388,40886,40886,512,512,29184,0,52,4,48,64,0x0,0x7de563a8f040,8,492,282,24240,0,0,0,0,0.0,0.0,0.0,2.0,144.0,144.0,16.0,128.0,4,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,8,0,0,0,5,0,2,0,5,0,0,0,10,0,0,0,9,0,0,0,5,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,208599,9868,0,999633,0,8,1024656,1024656,3985519977297598,3985600753328848,3985600753331372,3985519981076993
212,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,389,40886,40886,256,256,0,0,8,0,32,64,0x0,0x7de563a8b900,4,31,75,6156,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,146749,9936,0,662364,0,4,687033,687033,3985519978392226,3985600753336460,3985600753338382,3985519982436853
213,__amd_rocclr_copyBuffer.kd,2,0,390,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,85,7096,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162538,11012,0,752415,0,8,777362,777362,3985519978895690,3985600753350120,3985600753353885,3985519983905282
214,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,392,40886,40886,1024,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,16,912,444,33708,0,0,0,0,0.0,0.0,0.0,64.0,2048.0,2048.0,1024.0,1024.0,60,0,16,16,60,0,16,16,57,0,16,16,60,0,16,16,28,0,16,16,36,0,16,16,40,0,16,16,38,0,16,16,60,0,16,16,60,0,16,16,56,0,16,16,60,0,16,16,28,0,16,16,36,0,16,16,40,0,16,16,37,0,16,16,49659,6455,0,125058,0,16,146466,146466,3985519984767647,3985600753383289,3985600753387415,3985519985874352
215,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,393,40886,40886,512,512,2560,48,28,4,80,64,0x0,0x7de600218380,8,588,407,30916,0,0,0,0,0.0,0.0,0.0,1.0,1040.0,1040.0,1024.0,16.0,16,0,0,0,24,0,0,0,16,0,0,0,17,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,13,0,0,0,22,0,0,0,12,0,1,0,13,0,0,0,18,0,0,0,21,0,0,0,22,0,0,0,19,0,0,0,77623,7265,0,277279,0,8,302103,302103,3985519985859751,3985600753391060,3985600753395547,3985519987118280
216,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,394,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,70,6056,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222041,7412,0,1071074,0,4,1098213,1098213,3985519986403354,3985600753412972,3985600753414895,3985519988534513
217,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,395,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,153,13076,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,138130,7103,0,609117,0,4,634009,634009,3985519987407508,3985600753420984,3985600753423308,3985519989905058
218,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,396,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,141,11216,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,169903,7188,0,783154,0,4,808379,808379,3985519987903771,3985600753430879,3985600753432962,3985519991278558
219,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,397,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,147,12100,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,1,0,5,0,0,0,5,0,0,0,10,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,148936,10056,0,672527,0,4,697572,697572,3985519989113499,3985600753439852,3985600753441935,3985519992764864
220,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,398,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,179,13352,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,0,1,0,9,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,177717,7102,0,829651,0,4,854110,854110,3985519990181537,3985600753455876,3985600753458079,3985519994026829
221,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,399,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,161,13048,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,264818,10237,0,1310628,0,4,1335579,1335579,3985519990674085,3985600753471098,3985600753473261,3985519995478304
