Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
194,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,369,41627,41627,256,256,0,0,8,0,16,64,0x0,0x719dd8d21100,2,23,1798,0,2,0,24,0,728.0,0.0,884.0,861.0,856146.0,955.0,0.0,0.0,1722377,0,0,3,1722377,0,0,0,1722377,4,2,2,1722377,5,2,3,1722377,0,0,8,1722377,0,0,1,1722377,0,0,4,1722377,0,0,1,1722377,1,0,3,1722377,0,0,0,1722377,0,0,0,1722377,0,0,0,1722377,0,0,6,1722377,0,0,0,1722377,4,2,6,1722377,4,2,2,1722377,0,1722377,5807,6889508,34573,13164,3985537653795512,3985600753074753,3985600753076596,3985537656383065
195,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,370,41627,41627,512,512,29184,0,52,4,48,64,0x0,0x719d4ae8f040,3,14,1146,0,2,1,616,0,238.0,0.0,999.0,928.0,882567.0,1200.0,0.0,0.0,1652598,5,2,7,1652598,6,3,3,1652598,4,2,6,1652598,4,2,2,1652598,4,2,2,1652598,4,2,2,1652598,4,2,2,1652598,4,2,3,1652598,7,3,8,1652598,4,2,2,1652598,4,2,7,1652598,4,2,3,1652598,4,2,2,1652598,2,1,1,1652598,0,0,0,1652598,4,2,2,1652598,0,1652598,0,6610392,37813,16378,3985537654261461,3985600753084127,3985600753086611,3985537657502129
196,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,371,41627,41627,256,256,0,0,8,0,32,64,0x0,0x719d4ae8b900,2,16,1310,0,1,1,78,0,78.0,0.0,1231.0,1166.0,858566.0,1346.0,0.0,0.0,722585,0,0,4,722585,1,0,3,722585,0,0,4,722585,0,0,0,722585,0,0,0,722585,0,0,0,722585,1,0,1,722585,0,0,1,722585,5,2,7,722585,4,2,2,722585,1,0,6,722585,0,0,0,722585,0,0,0,722585,4,2,2,722585,4,2,2,722585,4,2,3,722585,0,722585,989,2890340,34814,13409,3985537654803031,3985600753100111,3985600753101993,3985537658879164
197,__amd_rocclr_copyBuffer.kd,2,0,372,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,106,8376,0,4,4,154,0,261.0,0.0,4911.0,4783.0,1046677.0,5157.0,0.0,0.0,653062,4,2,2,653062,4,2,8,653062,4,2,6,653062,4,2,2,653062,5,2,3,653062,4,2,2,653062,0,0,0,653062,2,2,1,653062,0,0,0,653062,0,0,4,653062,0,0,4,653062,0,0,0,653062,0,0,0,653062,0,0,0,653062,0,0,0,653062,0,0,2,653062,0,653062,986,2612248,45812,18760,3985537655649732,3985600753112729,3985600753116255,3985537660277340
198,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,374,41627,41627,1024,128,0,0,20,4,64,64,0x0,0x719dc846ecc0,128,1572,125468,0,64,64,1952,0,9042.0,0.0,15824.0,15277.0,1302591.0,16288.0,4.0,0.0,139127,44,16,32,139127,48,20,30,139127,56,24,36,139127,40,16,24,139127,76,32,48,139127,80,32,48,139127,72,32,40,139127,72,32,44,139127,44,16,32,139127,48,20,28,139127,56,24,36,139127,40,16,24,139127,76,32,48,139127,80,32,49,139127,72,32,40,139127,72,32,44,139127,0,139127,77,556508,85611,64362,3985537661113546,3985600753145377,3985600753149904,3985537662153012
199,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,375,41627,41627,512,512,2560,48,28,4,80,64,0x0,0x719d6cc18380,17,125,10080,0,1,16,821,0,446.0,0.0,1682.0,1354.0,925884.0,1829.0,5.0,0.0,935767,20,6,14,935767,19,5,14,935767,16,4,12,935767,20,6,14,935767,13,2,11,935767,13,2,11,935767,13,2,11,935767,13,2,20,935767,12,2,10,935767,12,2,10,935767,11,1,10,935767,12,2,10,935767,18,5,13,935767,16,4,13,935767,18,5,13,935767,17,4,21,935767,0,935767,0,3743068,42626,21242,3985537662138481,3985600753153550,3985600753157836,3985537663950609
200,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,376,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,19,1498,0,1,1,80,0,66.0,0.0,1423.0,1376.0,861566.0,1534.0,0.0,0.0,1120961,0,0,0,1120961,0,0,4,1120961,0,0,0,1120961,0,0,0,1120961,1,0,5,1120961,0,0,0,1120961,1,0,1,1120961,0,0,1,1120961,0,0,0,1120961,0,0,5,1120961,1,0,1,1120961,0,0,0,1120961,4,2,6,1120961,4,2,2,1120961,4,2,3,1120961,4,2,2,1120961,0,1120961,0,4483844,35115,13672,3985537662669596,3985600753173138,3985600753174981,3985537665417616
201,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,377,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1274,0,1,1,292,0,66.0,0.0,1199.0,1152.0,866619.0,1310.0,0.0,0.0,619644,9,4,5,619644,4,2,3,619644,4,2,6,619644,4,2,2,619644,4,2,2,619644,4,2,2,619644,8,3,5,619644,8,4,5,619644,4,2,2,619644,4,2,2,619644,5,2,7,619644,4,2,2,619644,4,2,2,619644,4,2,2,619644,4,2,2,619644,4,2,3,619644,0,619644,988,2478576,36041,14673,3985537663147772,3985600753181190,3985600753183394,3985537666708564
202,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,378,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,28,2282,0,1,2,292,0,70.0,0.0,1231.0,1182.0,866326.0,1348.0,0.0,0.0,502211,0,0,0,502211,0,0,1,502211,5,2,7,502211,1,0,1,502211,5,2,3,502211,4,2,2,502211,4,2,2,502211,4,2,3,502211,4,2,2,502211,4,2,2,502211,8,4,8,502211,9,4,5,502211,4,2,2,502211,4,2,2,502211,4,2,2,502211,4,2,3,502211,0,502211,991,2008844,35591,14186,3985537664244343,3985600753199698,3985600753201741,3985537668144866
203,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,379,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,30,2292,0,1,2,284,0,70.0,0.0,1231.0,1180.0,866979.0,1344.0,0.0,0.0,635281,5,2,4,635281,4,2,2,635281,5,2,7,635281,4,2,2,635281,4,2,2,635281,4,2,6,635281,4,2,2,635281,4,2,3,635281,5,2,3,635281,4,2,2,635281,4,2,7,635281,5,2,3,635281,0,0,0,635281,0,0,4,635281,4,2,2,635281,4,2,2,635281,0,635281,0,2541124,36082,14662,3985537664713005,3985600753207028,3985600753209031,3985537669454421
204,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,380,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,18,1334,0,1,1,292,0,66.0,0.0,1259.0,1210.0,871336.0,1370.0,0.0,0.0,920706,8,4,4,920706,4,2,2,920706,4,2,6,920706,4,2,2,920706,5,2,3,920706,4,2,2,920706,8,3,5,920706,8,4,5,920706,5,2,3,920706,4,2,2,920706,4,2,6,920706,4,2,2,920706,4,2,2,920706,4,2,2,920706,4,2,2,920706,4,2,2,920706,0,920706,0,3682824,36091,14663,3985537665679093,3985600753223373,3985600753225416,3985537670768583
205,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,381,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b253a80,3,30,2445,0,1,2,284,0,70.0,0.0,1387.0,1336.0,878310.0,1498.0,0.0,0.0,2034458,5,2,3,2034458,4,2,3,2034458,8,4,8,2034458,4,2,6,2034458,4,2,2,2034458,4,2,2,2034458,5,2,3,2034458,4,2,3,2034458,2,0,2,2034458,0,0,0,2034458,4,2,7,2034458,4,2,6,2034458,4,2,2,2034458,4,2,2,2034458,4,2,2,2034458,4,2,4,2034458,0,2034458,990,8137832,37341,15913,3985537666158711,3985600753239116,3985600753241119,3985537672162483
206,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,382,41627,41627,256,256,512,0,8,0,32,64,0x0,0x719d4ae8eec0,2,19,1488,0,1,1,61,0,66.0,0.0,1407.0,1360.0,867206.0,1524.0,0.0,0.0,2109277,1,0,5,2109277,0,0,1,2109277,0,0,4,2109277,4,2,2,2109277,0,0,0,2109277,0,0,0,2109277,1,0,1,2109277,0,0,1,2109277,4,2,6,2109277,5,2,3,2109277,4,2,8,2109277,4,2,2,2109277,4,2,2,2109277,4,2,2,2109277,4,2,2,2109277,0,0,1,2109277,0,2109277,989,8437108,35678,14281,3985537667255161,3985600753253697,3985600753255580,3985537673578115
207,__amd_rocclr_copyBuffer.kd,2,0,383,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,112,9108,0,4,4,154,0,261.0,0.0,5423.0,5295.0,1051762.0,5670.0,0.0,0.0,1564059,4,2,2,1564059,4,2,7,1564059,4,2,6,1564059,4,2,2,1564059,4,2,2,1564059,4,2,2,1564059,1,0,1,1564059,0,0,1,1564059,0,0,0,1564059,2,2,4,1564059,0,0,4,1564059,0,0,0,1564059,0,0,0,1564059,0,0,0,1564059,0,0,0,1564059,0,0,1,1564059,0,1564059,0,6256236,46377,19350,3985537667803642,3985600753261068,3985600753264994,3985537674793200
208,__amd_rocclr_fillBufferAligned.kd,2,0,385,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,20,1590,0,1,1,93,0,66.0,0.0,1515.0,1467.0,1023590.0,1617.0,0.0,0.0,101282,2,2,0,101282,0,0,6,101282,0,0,4,101282,1,0,1,101282,0,0,4,101282,0,0,0,101282,4,2,2,101282,4,2,3,101282,5,2,3,101282,4,2,6,101282,0,0,4,101282,1,0,1,101282,4,2,6,101282,2,1,2,101282,4,2,2,101282,4,2,2,101282,0,101282,0,405128,42895,15884,3985537675461738,3985600753287908,3985600753289871,3985537676514934
209,__amd_rocclr_fillBufferAligned.kd,2,0,386,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,12,910,0,1,1,93,0,66.0,0.0,835.0,788.0,1016962.0,937.0,0.0,0.0,656626,0,0,0,656626,0,0,0,656626,0,0,0,656626,0,0,0,656626,0,0,0,656626,0,0,0,656626,5,2,3,656626,6,4,2,656626,5,2,3,656626,4,2,2,656626,0,0,0,656626,1,0,1,656626,4,2,2,656626,2,1,1,656626,4,2,2,656626,4,2,2,656626,0,656626,0,2626504,42086,15064,3985537676494334,3985600753293676,3985600753295118,3985537678287874
210,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,387,41627,41627,256,256,0,0,8,0,16,64,0x0,0x719dd8d21100,2,23,1836,0,2,0,24,0,741.0,0.0,904.0,882.0,858136.0,974.0,0.0,0.0,675618,0,0,0,675618,0,0,1,675618,4,2,2,675618,4,2,2,675618,1,0,6,675618,0,0,1,675618,0,0,4,675618,0,0,1,675618,1,0,1,675618,0,0,0,675618,0,0,0,675618,0,0,0,675618,0,0,4,675618,0,0,0,675618,4,2,6,675618,4,2,3,675618,0,675618,982,2702472,34771,13324,3985537676977438,3985600753308218,3985600753310101,3985537679723506
211,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,388,41627,41627,512,512,29184,0,52,4,48,64,0x0,0x719d4ae8f040,3,16,1192,0,2,1,616,0,254.0,0.0,1051.0,985.0,885843.0,1246.0,0.0,0.0,1053414,5,2,7,1053414,4,2,3,1053414,4,2,6,1053414,4,2,2,1053414,4,2,2,1053414,4,2,2,1053414,4,2,2,1053414,4,2,3,1053414,7,3,8,1053414,4,2,2,1053414,4,2,7,1053414,4,2,3,1053414,4,2,2,1053414,2,1,1,1053414,2,1,1,1053414,4,2,3,1053414,0,1053414,989,4213656,38177,16778,3985537677439461,3985600753328848,3985600753331372,3985537681036807
212,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,389,41627,41627,256,256,0,0,8,0,32,64,0x0,0x719d4ae8b900,2,17,1350,0,1,1,78,0,78.0,0.0,1275.0,1212.0,858376.0,1377.0,0.0,0.0,1003321,0,0,4,1003321,0,0,1,1003321,0,0,4,1003321,0,0,0,1003321,0,0,0,1003321,0,0,0,1003321,1,0,1,1003321,0,0,1,1003321,5,2,7,1003321,4,2,2,1003321,1,0,6,1003321,0,0,0,1003321,0,0,0,1003321,4,2,2,1003321,5,2,3,1003321,4,2,2,1003321,0,1003321,0,4013284,34795,13409,3985537678004896,3985600753336460,3985600753338382,3985537682450956
213,__amd_rocclr_copyBuffer.kd,2,0,390,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,107,8552,0,4,4,154,0,261.0,0.0,5027.0,4898.0,1049503.0,5273.0,0.0,0.0,936752,4,2,2,936752,4,2,7,936752,4,2,6,936752,4,2,2,936752,5,2,3,936752,4,2,2,936752,0,0,0,936752,0,0,1,936752,0,0,0,936752,0,0,4,936752,0,0,4,936752,0,0,0,936752,2,2,0,936752,0,0,0,936752,0,0,0,936752,0,0,1,936752,0,936752,0,3747008,46125,19100,3985537678790147,3985600753350120,3985600753353885,3985537683843164
214,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,392,41627,41627,1024,128,0,0,20,4,64,64,0x0,0x719dc846ecc0,128,1568,125756,0,64,64,1952,0,9512.0,0.0,15868.0,15331.0,1360878.0,16330.0,0.0,0.0,140714,44,16,32,140714,48,20,30,140714,64,24,44,140714,40,16,24,140714,72,32,44,140714,76,32,44,140714,72,32,40,140714,72,32,44,140714,44,16,32,140714,48,20,28,140714,64,24,44,140714,40,16,24,140714,72,32,44,140714,76,32,45,140714,72,32,40,140714,72,32,44,140714,0,140714,0,562856,86908,65736,3985537684646771,3985600753383289,3985600753387415,3985537685690203
215,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,393,41627,41627,512,512,2560,48,28,4,80,64,0x0,0x719d6cc18380,17,119,9732,0,1,16,821,0,472.0,0.0,1715.0,1407.0,930141.0,1829.0,6.0,0.0,843968,20,6,14,843968,19,5,14,843968,16,4,12,843968,20,6,14,843968,13,2,11,843968,13,2,11,843968,13,2,11,843968,13,2,20,843968,13,2,11,843968,14,3,11,843968,11,1,10,843968,14,3,11,843968,16,4,12,843968,16,4,13,843968,16,4,12,843968,16,4,20,843968,0,843968,75,3375872,43100,21722,3985537685675912,3985600753391060,3985600753395547,3985537686953660
216,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,394,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,20,1542,0,1,1,80,0,66.0,0.0,1467.0,1422.0,864956.0,1578.0,0.0,0.0,730684,0,0,0,730684,0,0,5,730684,0,0,0,730684,1,0,1,730684,1,0,5,730684,0,0,0,730684,1,0,1,730684,0,0,1,730684,0,0,0,730684,0,0,5,730684,0,0,0,730684,0,0,0,730684,4,2,6,730684,4,2,2,730684,4,2,3,730684,4,2,3,730684,0,730684,990,2922736,35453,14072,3985537686177663,3985600753412972,3985600753414895,3985537687833931
217,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,395,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,17,1326,0,1,1,292,0,66.0,0.0,1251.0,1204.0,867663.0,1362.0,0.0,0.0,1192889,9,4,5,1192889,4,2,2,1192889,4,2,6,1192889,5,2,3,1192889,4,2,2,1192889,4,2,2,1192889,8,3,5,1192889,8,4,5,1192889,4,2,2,1192889,4,2,2,1192889,4,2,6,1192889,4,2,2,1192889,4,2,2,1192889,4,2,2,1192889,4,2,2,1192889,4,2,2,1192889,0,1192889,0,4771556,36158,14746,3985537687169168,3985600753420984,3985600753423308,3985537688827128
218,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,396,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,28,2181,0,1,2,292,0,70.0,0.0,1167.0,1116.0,866766.0,1278.0,0.0,0.0,770893,1,0,1,770893,0,0,0,770893,5,2,7,770893,1,0,1,770893,5,2,3,770893,4,2,2,770893,4,2,2,770893,4,2,3,770893,4,2,2,770893,4,2,2,770893,8,4,8,770893,8,4,4,770893,4,2,2,770893,4,2,2,770893,4,2,2,770893,4,2,2,770893,0,770893,0,3083572,35635,14309,3985537688137529,3985600753430879,3985600753432962,3985537690135241
219,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,397,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,29,2348,0,1,2,284,0,70.0,0.0,1275.0,1224.0,871218.0,1388.0,0.0,0.0,476237,6,2,5,476237,4,2,3,476237,5,2,7,476237,4,2,2,476237,4,2,2,476237,4,2,6,476237,4,2,2,476237,4,2,3,476237,5,2,3,476237,4,2,2,476237,4,2,7,476237,4,2,2,476237,0,0,0,476237,0,0,4,476237,4,2,2,476237,4,2,3,476237,0,476237,987,1904948,36552,15142,3985537689096056,3985600753439852,3985600753441935,3985537691570592
220,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,398,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,17,1382,0,1,1,292,0,66.0,0.0,1307.0,1260.0,873946.0,1418.0,0.0,0.0,981524,8,4,4,981524,5,2,4,981524,4,2,6,981524,4,2,2,981524,5,2,3,981524,4,2,2,981524,8,3,5,981524,8,4,5,981524,4,2,2,981524,4,2,2,981524,4,2,6,981524,4,2,2,981524,4,2,2,981524,4,2,2,981524,4,2,2,981524,4,2,3,981524,0,981524,991,3926096,36353,14903,3985537689563927,3985600753455876,3985600753458079,3985537692905235
